x,y,z
36,60,27
36,60,28
36,60,29
36,60,30
36,60,31
36,61,22
36,61,23
36,61,24
36,61,25
36,61,26
36,61,27
36,61,28
36,61,29
36,61,30
36,61,31
36,62,22
36,62,23
36,62,24
36,62,25
36,62,26
36,62,27
36,62,28
36,62,29
36,62,30
36,63,23
36,63,27
36,63,28
36,63,29
36,63,30
36,64,27
36,64,28
36,64,29
36,65,27
36,65,28
36,65,29
36,66,27
36,66,28
36,77,65
36,77,66
36,78,64
36,78,65
36,78,66
36,79,64
36,79,65
36,79,66
36,80,59
36,80,60
36,80,61
36,80,62
36,80,63
36,80,64
36,80,65
36,81,58
36,81,59
36,81,60
36,81,61
36,81,62
36,81,63
36,81,64
36,82,57
36,82,58
36,82,59
36,82,60
36,82,61
36,82,62
36,82,63
36,82,64
36,83,56
36,83,57
36,83,58
36,83,59
36,83,60
36,83,61
36,83,62
36,83,63
36,84,56
36,84,57
36,84,58
36,84,59
36,84,60
36,84,61
36,84,62
36,85,55
36,85,56
36,85,57
36,85,58
36,85,59
36,85,60
36,85,61
36,85,62
36,86,54
36,86,55
36,86,56
36,86,57
36,86,58
36,86,59
36,86,60
36,86,61
36,87,53
36,87,54
36,87,55
36,87,56
36,87,57
36,87,58
36,87,59
36,87,60
36,88,52
36,88,53
36,88,54
36,88,55
36,88,56
36,88,57
36,88,58
36,88,59
36,89,50
36,89,51
36,89,52
36,89,53
36,89,54
36,89,55
36,89,56
36,89,57
36,89,58
36,90,48
36,90,49
36,90,50
36,90,51
36,90,52
36,90,53
36,90,54
36,90,55
36,90,56
36,90,57
36,91,48
36,91,49
36,91,50
36,91,51
36,91,52
36,91,53
36,91,54
36,91,55
36,91,56
36,92,47
36,92,48
36,92,49
36,92,50
36,92,51
36,92,52
36,92,53
36,92,54
36,93,46
36,93,47
36,93,48
36,93,49
36,93,50
36,93,51
36,93,52
36,93,53
36,94,45
36,94,46
36,94,47
36,94,48
36,94,49
36,94,50
36,94,51
36,94,52
36,95,44
36,95,45
36,95,46
36,95,47
36,95,48
36,95,49
36,95,50
36,95,51
36,96,43
36,96,44
36,96,45
36,96,46
36,96,47
36,96,48
36,97,42
36,97,43
36,97,44
36,97,45
36,97,46
36,97,47
36,98,38
36,98,39
36,98,40
36,98,41
36,98,42
36,98,43
36,98,44
36,98,45
36,99,39
36,99,40
36,99,41
37,16,28
37,16,29
37,16,30
37,16,31
37,17,28
37,17,29
37,17,30
37,17,31
37,18,16
37,18,17
37,18,28
37,18,29
37,18,30
37,19,15
37,19,16
37,19,17
37,20,16
37,20,17
37,35,42
37,35,43
37,35,44
37,35,45
37,36,41
37,36,42
37,36,43
37,36,44
37,36,45
37,36,46
37,37,39
37,37,40
37,37,41
37,37,42
37,37,43
37,37,44
37,37,45
37,37,46
37,38,38
37,38,39
37,38,40
37,38,41
37,38,42
37,39,38
37,39,39
37,39,40
37,39,52
37,39,53
37,40,51
37,40,52
37,40,53
37,41,52
37,43,57
37,43,58
37,43,59
37,43,60
37,43,61
37,44,56
37,44,57
37,44,58
37,44,59
37,44,60
37,44,61
37,45,55
37,45,56
37,45,57
37,45,58
37,45,59
37,45,60
37,45,61
37,46,55
37,46,56
37,46,57
37,46,58
37,46,59
37,46,60
37,46,61
37,47,28
37,47,29
37,47,55
37,47,56
37,47,57
37,47,58
37,47,59
37,47,60
37,48,27
37,48,28
37,48,29
37,48,30
37,48,54
37,48,55
37,48,56
37,48,57
37,48,58
37,48,59
37,48,60
37,49,28
37,49,29
37,49,45
37,49,54
37,49,55
37,49,56
37,49,57
37,49,58
37,49,59
37,50,55
37,50,56
37,50,57
37,50,58
37,51,55
37,51,56
37,51,57
37,58,24
37,59,23
37,59,24
37,59,25
37,59,29
37,60,23
37,60,24
37,60,25
37,60,26
37,60,27
37,60,28
37,60,29
37,60,30
37,61,23
37,61,24
37,61,25
37,61,26
37,61,27
37,61,28
37,61,29
37,61,30
37,62,23
37,62,24
37,62,27
37,62,28
37,62,29
37,62,30
37,63,28
37,63,29
37,64,28
37,64,29
37,65,28
37,65,29
37,77,64
37,77,65
37,77,66
37,78,64
37,78,65
37,78,66
37,78,67
37,79,63
37,79,64
37,79,65
37,79,66
37,80,61
37,80,62
37,80,63
37,80,64
37,80,65
37,80,66
37,81,60
37,81,61
37,81,62
37,81,63
37,81,64
37,81,65
37,82,59
37,82,60
37,82,61
37,82,62
37,82,63
37,82,64
37,83,58
37,83,59
37,83,60
37,83,61
37,83,62
37,83,63
37,84,35
37,84,56
37,84,57
37,84,58
37,84,59
37,84,60
37,84,61
37,84,62
37,85,35
37,85,38
37,85,39
37,85,40
37,85,55
37,85,56
37,85,57
37,85,58
37,85,59
37,85,60
37,85,61
37,85,62
37,86,38
37,86,39
37,86,40
37,86,54
37,86,55
37,86,56
37,86,57
37,86,58
37,86,59
37,86,60
37,86,61
37,87,39
37,87,40
37,87,53
37,87,54
37,87,55
37,87,56
37,87,57
37,87,58
37,87,59
37,87,60
37,87,61
37,88,52
37,88,53
37,88,54
37,88,55
37,88,56
37,88,57
37,88,58
37,88,59
37,89,51
37,89,52
37,89,53
37,89,54
37,89,55
37,89,56
37,89,57
37,89,58
37,90,49
37,90,50
37,90,51
37,90,52
37,90,53
37,90,54
37,90,55
37,90,56
37,90,57
37,90,58
37,91,48
37,91,49
37,91,50
37,91,51
37,91,52
37,91,53
37,91,54
37,91,55
37,91,56
37,91,57
37,92,48
37,92,49
37,92,50
37,92,51
37,92,52
37,92,53
37,92,54
37,92,55
37,93,47
37,93,48
37,93,49
37,93,50
37,93,51
37,93,52
37,93,53
37,94,46
37,94,47
37,94,48
37,94,49
37,94,50
37,94,51
37,94,52
37,95,45
37,95,46
37,95,47
37,95,48
37,95,49
37,95,50
37,95,51
37,96,44
37,96,45
37,96,46
37,96,47
37,96,48
37,96,49
37,97,38
37,97,39
37,97,43
37,97,44
37,97,45
37,97,46
37,97,47
37,98,38
37,98,39
37,98,40
37,98,41
37,98,42
37,98,43
37,98,44
37,98,45
37,99,38
37,99,39
37,99,40
37,99,41
37,99,42
38,16,28
38,16,29
38,16,30
38,16,31
38,17,28
38,17,29
38,17,30
38,17,31
38,18,28
38,18,29
38,18,30
38,18,31
38,19,16
38,34,44
38,34,45
38,35,42
38,35,43
38,35,44
38,35,45
38,35,46
38,35,47
38,36,40
38,36,41
38,36,42
38,36,43
38,36,44
38,36,45
38,36,46
38,36,47
38,36,51
38,37,38
38,37,39
38,37,40
38,37,41
38,37,42
38,37,43
38,37,44
38,37,45
38,37,46
38,37,47
38,37,48
38,37,49
38,37,50
38,37,51
38,37,52
38,37,53
38,38,37
38,38,38
38,38,39
38,38,40
38,38,41
38,38,42
38,38,43
38,38,44
38,38,45
38,38,49
38,38,50
38,38,51
38,38,52
38,38,53
38,38,54
38,39,37
38,39,38
38,39,39
38,39,40
38,39,41
38,39,50
38,39,51
38,39,52
38,39,53
38,39,54
38,40,36
38,40,37
38,40,38
38,40,39
38,40,40
38,40,50
38,40,51
38,40,52
38,40,53
38,40,54
38,41,37
38,41,38
38,41,51
38,41,52
38,41,53
38,43,56
38,43,57
38,43,58
38,43,59
38,43,60
38,43,61
38,44,56
38,44,57
38,44,58
38,44,59
38,44,60
38,44,61
38,44,62
38,44,63
38,45,29
38,45,38
38,45,55
38,45,56
38,45,57
38,45,58
38,45,59
38,45,60
38,45,61
38,45,62
38,46,28
38,46,29
38,46,38
38,46,39
38,46,55
38,46,56
38,46,57
38,46,58
38,46,59
38,46,60
38,46,61
38,47,28
38,47,29
38,47,39
38,47,40
38,47,41
38,47,55
38,47,56
38,47,57
38,47,58
38,47,59
38,47,60
38,47,61
38,48,28
38,48,29
38,48,55
38,48,56
38,48,57
38,48,58
38,48,59
38,48,60
38,49,55
38,49,56
38,49,57
38,49,58
38,49,59
38,49,60
38,50,54
38,50,55
38,50,56
38,50,57
38,50,58
38,50,59
38,51,54
38,51,55
38,51,56
38,51,57
38,51,58
38,51,59
38,52,55
38,52,56
38,52,57
38,52,58
38,52,59
38,53,56
38,53,57
38,53,58
38,54,57
38,54,58
38,59,23
38,59,24
38,60,23
38,60,24
38,60,25
38,61,22
38,61,23
38,61,24
38,62,23
38,77,65
38,78,64
38,78,65
38,78,66
38,79,63
38,79,64
38,79,65
38,79,66
38,80,62
38,80,63
38,80,64
38,80,65
38,80,66
38,81,61
38,81,62
38,81,63
38,81,64
38,81,65
38,82,33
38,82,34
38,82,35
38,82,36
38,82,37
38,82,60
38,82,61
38,82,62
38,82,63
38,82,64
38,82,65
38,83,32
38,83,33
38,83,34
38,83,35
38,83,36
38,83,37
38,83,38
38,83,39
38,83,60
38,83,61
38,83,62
38,83,63
38,83,64
38,84,32
38,84,33
38,84,34
38,84,35
38,84,36
38,84,37
38,84,38
38,84,39
38,84,40
38,84,57
38,84,58
38,84,59
38,84,60
38,84,61
38,84,62
38,84,63
38,85,33
38,85,34
38,85,35
38,85,36
38,85,37
38,85,38
38,85,39
38,85,40
38,85,55
38,85,56
38,85,57
38,85,58
38,85,59
38,85,60
38,85,61
38,85,62
38,86,34
38,86,35
38,86,36
38,86,37
38,86,38
38,86,39
38,86,40
38,86,41
38,86,54
38,86,55
38,86,56
38,86,57
38,86,58
38,86,59
38,86,60
38,86,61
38,86,62
38,87,37
38,87,38
38,87,39
38,87,40
38,87,41
38,87,53
38,87,54
38,87,55
38,87,56
38,87,57
38,87,58
38,87,59
38,87,60
38,87,61
38,88,38
38,88,39
38,88,40
38,88,41
38,88,53
38,88,54
38,88,55
38,88,56
38,88,57
38,88,58
38,88,59
38,88,60
38,89,38
38,89,39
38,89,51
38,89,52
38,89,53
38,89,54
38,89,55
38,89,56
38,89,57
38,89,58
38,89,59
38,90,50
38,90,51
38,90,52
38,90,53
38,90,54
38,90,55
38,90,56
38,90,57
38,90,58
38,91,49
38,91,50
38,91,51
38,91,52
38,91,53
38,91,54
38,91,55
38,91,56
38,91,57
38,92,49
38,92,50
38,92,51
38,92,52
38,92,53
38,92,54
38,92,55
38,92,56
38,93,49
38,93,50
38,93,51
38,93,52
38,93,53
38,93,54
38,94,48
38,94,49
38,94,50
38,94,51
38,94,52
38,94,53
38,95,46
38,95,47
38,95,48
38,95,49
38,95,50
38,95,51
38,95,52
38,96,44
38,96,45
38,96,46
38,96,47
38,96,48
38,96,49
38,96,50
38,97,43
38,97,44
38,97,45
38,97,46
38,97,47
38,97,48
38,98,38
38,98,39
38,98,40
38,98,41
38,98,42
38,98,43
38,98,44
38,98,45
38,98,46
38,99,38
38,99,39
38,99,40
38,99,41
38,99,42
38,99,43
39,16,29
39,16,30
39,16,31
39,17,28
39,17,29
39,17,30
39,17,31
39,18,28
39,18,29
39,18,30
39,18,31
39,34,43
39,34,44
39,34,45
39,34,46
39,35,41
39,35,42
39,35,43
39,35,44
39,35,45
39,35,46
39,35,47
39,35,48
39,36,39
39,36,40
39,36,41
39,36,42
39,36,43
39,36,44
39,36,45
39,36,46
39,36,47
39,36,48
39,36,49
39,36,50
39,36,51
39,36,52
39,36,53
39,37,38
39,37,39
39,37,40
39,37,41
39,37,42
39,37,43
39,37,44
39,37,45
39,37,46
39,37,47
39,37,48
39,37,49
39,37,50
39,37,51
39,37,52
39,37,53
39,37,54
39,38,37
39,38,38
39,38,39
39,38,40
39,38,41
39,38,42
39,38,43
39,38,44
39,38,45
39,38,46
39,38,47
39,38,48
39,38,49
39,38,50
39,38,51
39,38,52
39,38,53
39,38,54
39,39,36
39,39,37
39,39,38
39,39,39
39,39,40
39,39,41
39,39,48
39,39,49
39,39,50
39,39,51
39,39,52
39,39,53
39,39,54
39,39,55
39,40,35
39,40,36
39,40,37
39,40,38
39,40,39
39,40,40
39,40,50
39,40,51
39,40,52
39,40,53
39,40,54
39,41,35
39,41,36
39,41,37
39,41,38
39,41,39
39,41,51
39,41,52
39,41,53
39,41,54
39,42,36
39,42,37
39,42,38
39,42,55
39,42,56
39,42,57
39,42,58
39,43,36
39,43,37
39,43,38
39,43,55
39,43,56
39,43,57
39,43,58
39,43,59
39,43,60
39,43,61
39,43,62
39,44,37
39,44,38
39,44,55
39,44,56
39,44,57
39,44,58
39,44,59
39,44,60
39,44,61
39,44,62
39,44,63
39,44,64
39,45,29
39,45,30
39,45,37
39,45,38
39,45,55
39,45,56
39,45,57
39,45,58
39,45,59
39,45,60
39,45,61
39,45,62
39,45,63
39,46,28
39,46,29
39,46,37
39,46,38
39,46,39
39,46,40
39,46,55
39,46,56
39,46,57
39,46,58
39,46,59
39,46,60
39,46,61
39,47,38
39,47,39
39,47,40
39,47,41
39,47,55
39,47,56
39,47,57
39,47,58
39,47,59
39,47,60
39,47,61
39,48,38
39,48,39
39,48,40
39,48,55
39,48,56
39,48,57
39,48,58
39,48,59
39,48,60
39,49,55
39,49,56
39,49,57
39,49,58
39,49,59
39,49,60
39,50,55
39,50,56
39,50,57
39,50,58
39,50,59
39,50,60
39,51,14
39,51,54
39,51,55
39,51,56
39,51,57
39,51,58
39,51,59
39,52,55
39,52,56
39,52,57
39,52,58
39,52,59
39,53,56
39,53,57
39,53,58
39,53,59
39,54,56
39,54,57
39,54,58
39,54,59
39,55,56
39,55,57
39,55,58
39,55,59
39,56,55
39,56,56
39,56,57
39,56,58
39,57,56
39,57,57
39,59,23
39,60,22
39,60,23
39,60,24
39,61,22
39,61,23
39,61,24
39,62,22
39,62,23
39,79,32
39,79,64
39,79,65
39,80,31
39,80,32
39,80,33
39,80,34
39,80,63
39,80,64
39,80,65
39,81,31
39,81,32
39,81,33
39,81,34
39,81,35
39,81,36
39,81,62
39,81,63
39,81,64
39,81,65
39,82,31
39,82,32
39,82,33
39,82,34
39,82,35
39,82,36
39,82,37
39,82,38
39,82,39
39,82,62
39,82,63
39,82,64
39,83,30
39,83,31
39,83,32
39,83,33
39,83,34
39,83,35
39,83,36
39,83,37
39,83,38
39,83,39
39,83,40
39,83,61
39,83,62
39,83,63
39,84,31
39,84,32
39,84,33
39,84,34
39,84,35
39,84,36
39,84,37
39,84,38
39,84,39
39,84,40
39,84,61
39,84,62
39,84,63
39,85,31
39,85,32
39,85,33
39,85,34
39,85,35
39,85,36
39,85,37
39,85,38
39,85,39
39,85,40
39,85,41
39,85,57
39,85,58
39,85,59
39,85,60
39,85,61
39,85,62
39,86,32
39,86,33
39,86,34
39,86,35
39,86,36
39,86,37
39,86,38
39,86,39
39,86,40
39,86,41
39,86,56
39,86,57
39,86,58
39,86,59
39,86,60
39,86,61
39,87,32
39,87,33
39,87,34
39,87,35
39,87,36
39,87,37
39,87,38
39,87,39
39,87,40
39,87,41
39,87,42
39,87,54
39,87,55
39,87,56
39,87,57
39,87,58
39,87,59
39,87,60
39,88,36
39,88,37
39,88,38
39,88,39
39,88,40
39,88,41
39,88,42
39,88,54
39,88,55
39,88,56
39,88,57
39,88,58
39,88,59
39,88,60
39,89,37
39,89,38
39,89,39
39,89,40
39,89,41
39,89,52
39,89,53
39,89,54
39,89,55
39,89,56
39,89,57
39,89,58
39,89,59
39,90,37
39,90,38
39,90,39
39,90,40
39,90,50
39,90,51
39,90,52
39,90,53
39,90,54
39,90,55
39,90,56
39,90,57
39,90,58
39,91,50
39,91,51
39,91,52
39,91,53
39,91,54
39,91,55
39,91,56
39,91,57
39,91,58
39,92,50
39,92,51
39,92,52
39,92,53
39,92,54
39,92,55
39,92,56
39,93,50
39,93,51
39,93,52
39,93,53
39,93,54
39,93,55
39,94,50
39,94,51
39,94,52
39,94,53
39,95,47
39,95,48
39,95,49
39,95,50
39,95,51
39,95,52
39,96,44
39,96,45
39,96,46
39,96,47
39,96,48
39,96,49
39,96,50
39,97,43
39,97,44
39,97,45
39,97,46
39,97,47
39,97,48
39,98,43
39,98,44
39,98,45
39,98,46
39,99,39
40,17,29
40,17,30
40,17,31
40,18,29
40,18,30
40,34,42
40,34,43
40,34,44
40,34,45
40,34,46
40,34,47
40,35,41
40,35,42
40,35,43
40,35,44
40,35,45
40,35,46
40,35,47
40,35,48
40,35,49
40,35,50
40,35,51
40,35,52
40,36,39
40,36,40
40,36,41
40,36,42
40,36,43
40,36,44
40,36,45
40,36,46
40,36,47
40,36,48
40,36,49
40,36,50
40,36,51
40,36,52
40,36,53
40,37,37
40,37,38
40,37,39
40,37,40
40,37,41
40,37,42
40,37,43
40,37,44
40,37,45
40,37,46
40,37,47
40,37,48
40,37,49
40,37,50
40,37,51
40,37,52
40,37,53
40,37,54
40,38,37
40,38,38
40,38,39
40,38,40
40,38,41
40,38,42
40,38,43
40,38,44
40,38,45
40,38,46
40,38,47
40,38,48
40,38,49
40,38,50
40,38,51
40,38,52
40,38,53
40,38,54
40,38,55
40,39,36
40,39,37
40,39,38
40,39,39
40,39,40
40,39,41
40,39,42
40,39,47
40,39,48
40,39,49
40,39,50
40,39,51
40,39,52
40,39,53
40,39,54
40,39,55
40,40,10
40,40,11
40,40,12
40,40,13
40,40,14
40,40,15
40,40,35
40,40,36
40,40,37
40,40,38
40,40,39
40,40,40
40,40,49
40,40,50
40,40,51
40,40,52
40,40,53
40,40,54
40,40,55
40,41,11
40,41,12
40,41,13
40,41,14
40,41,35
40,41,36
40,41,37
40,41,38
40,41,39
40,41,40
40,41,51
40,41,52
40,41,53
40,41,54
40,41,55
40,41,56
40,42,5
40,42,6
40,42,35
40,42,36
40,42,37
40,42,38
40,42,39
40,42,53
40,42,54
40,42,55
40,42,56
40,42,57
40,42,58
40,42,59
40,43,6
40,43,36
40,43,37
40,43,38
40,43,39
40,43,54
40,43,55
40,43,56
40,43,57
40,43,58
40,43,59
40,43,60
40,43,61
40,44,6
40,44,36
40,44,37
40,44,38
40,44,55
40,44,56
40,44,57
40,44,58
40,44,59
40,44,60
40,44,61
40,44,62
40,44,63
40,44,64
40,45,29
40,45,30
40,45,37
40,45,38
40,45,55
40,45,56
40,45,57
40,45,58
40,45,59
40,45,60
40,45,61
40,45,62
40,46,37
40,46,38
40,46,39
40,46,55
40,46,56
40,46,57
40,46,58
40,46,59
40,46,60
40,46,61
40,47,37
40,47,38
40,47,39
40,47,40
40,47,55
40,47,56
40,47,57
40,47,58
40,47,59
40,47,60
40,47,61
40,48,38
40,48,39
40,48,40
40,48,55
40,48,56
40,48,57
40,48,58
40,48,59
40,48,60
40,49,55
40,49,56
40,49,57
40,49,58
40,49,59
40,49,60
40,50,55
40,50,56
40,50,57
40,50,58
40,50,59
40,50,60
40,51,13
40,51,55
40,51,56
40,51,57
40,51,58
40,51,59
40,51,60
40,52,14
40,52,56
40,52,57
40,52,58
40,52,59
40,52,60
40,53,56
40,53,57
40,53,58
40,53,59
40,53,60
40,54,57
40,54,58
40,54,59
40,54,60
40,55,56
40,55,57
40,55,58
40,55,59
40,55,60
40,56,55
40,56,56
40,56,57
40,56,58
40,56,59
40,57,56
40,57,57
40,57,58
40,57,59
40,58,56
40,58,57
40,58,58
40,59,23
40,60,21
40,60,22
40,60,23
40,60,24
40,61,21
40,61,22
40,61,23
40,76,30
40,76,31
40,77,30
40,77,31
40,77,32
40,78,30
40,78,31
40,78,32
40,78,33
40,79,30
40,79,31
40,79,32
40,79,33
40,79,34
40,80,30
40,80,31
40,80,32
40,80,33
40,80,34
40,80,35
40,80,64
40,80,65
40,81,30
40,81,31
40,81,32
40,81,33
40,81,34
40,81,35
40,81,36
40,81,37
40,81,63
40,81,64
40,81,65
40,82,30
40,82,31
40,82,32
40,82,33
40,82,34
40,82,35
40,82,36
40,82,37
40,82,38
40,82,39
40,82,64
40,83,29
40,83,30
40,83,31
40,83,32
40,83,33
40,83,34
40,83,35
40,83,36
40,83,37
40,83,38
40,83,39
40,83,40
40,84,29
40,84,30
40,84,31
40,84,32
40,84,33
40,84,34
40,84,35
40,84,36
40,84,37
40,84,38
40,84,39
40,84,40
40,85,29
40,85,30
40,85,31
40,85,32
40,85,33
40,85,34
40,85,35
40,85,36
40,85,37
40,85,38
40,85,39
40,85,40
40,85,41
40,85,47
40,85,48
40,86,29
40,86,30
40,86,31
40,86,32
40,86,33
40,86,34
40,86,35
40,86,36
40,86,37
40,86,38
40,86,39
40,86,40
40,86,41
40,86,42
40,86,45
40,86,46
40,86,47
40,86,48
40,86,56
40,86,57
40,86,58
40,86,59
40,87,30
40,87,31
40,87,32
40,87,33
40,87,34
40,87,35
40,87,36
40,87,37
40,87,38
40,87,39
40,87,40
40,87,41
40,87,42
40,87,43
40,87,44
40,87,45
40,87,46
40,87,54
40,87,55
40,87,56
40,87,57
40,87,58
40,87,59
40,88,31
40,88,32
40,88,33
40,88,34
40,88,35
40,88,36
40,88,37
40,88,38
40,88,39
40,88,40
40,88,41
40,88,42
40,88,43
40,88,44
40,88,45
40,88,53
40,88,54
40,88,55
40,88,56
40,88,57
40,88,58
40,88,59
40,89,32
40,89,33
40,89,34
40,89,35
40,89,36
40,89,37
40,89,38
40,89,39
40,89,40
40,89,41
40,89,42
40,89,43
40,89,44
40,89,45
40,89,52
40,89,53
40,89,54
40,89,55
40,89,56
40,89,57
40,89,58
40,89,59
40,90,32
40,90,33
40,90,34
40,90,35
40,90,36
40,90,37
40,90,38
40,90,39
40,90,40
40,90,41
40,90,42
40,90,43
40,90,44
40,90,45
40,90,50
40,90,51
40,90,52
40,90,53
40,90,54
40,90,55
40,90,56
40,90,57
40,90,58
40,91,32
40,91,33
40,91,34
40,91,35
40,91,36
40,91,37
40,91,38
40,91,39
40,91,40
40,91,41
40,91,42
40,91,43
40,91,44
40,91,45
40,91,46
40,91,50
40,91,51
40,91,52
40,91,53
40,91,54
40,91,55
40,91,56
40,91,57
40,92,32
40,92,33
40,92,34
40,92,35
40,92,36
40,92,38
40,92,39
40,92,40
40,92,41
40,92,42
40,92,43
40,92,44
40,92,45
40,92,46
40,92,50
40,92,51
40,92,52
40,92,53
40,92,54
40,92,55
40,92,56
40,93,33
40,93,34
40,93,35
40,93,38
40,93,39
40,93,40
40,93,41
40,93,42
40,93,43
40,93,44
40,93,45
40,93,50
40,93,51
40,93,52
40,93,53
40,93,54
40,93,55
40,94,37
40,94,38
40,94,39
40,94,43
40,94,44
40,94,51
40,94,52
40,94,53
40,95,37
40,95,38
40,95,39
40,95,42
40,95,43
40,95,44
40,95,48
40,95,49
40,95,52
40,96,37
40,96,38
40,96,42
40,96,43
40,96,44
40,96,45
40,96,46
40,96,47
40,96,48
40,96,49
40,96,50
40,97,42
40,97,43
40,97,44
40,97,45
40,97,46
40,97,47
40,97,48
40,98,43
40,98,44
40,98,45
40,98,46
41,34,42
41,34,43
41,34,44
41,34,45
41,34,46
41,34,47
41,35,40
41,35,41
41,35,42
41,35,43
41,35,44
41,35,45
41,35,46
41,35,47
41,35,48
41,35,49
41,35,50
41,35,51
41,35,52
41,36,38
41,36,39
41,36,40
41,36,41
41,36,42
41,36,43
41,36,44
41,36,45
41,36,46
41,36,47
41,36,48
41,36,49
41,36,50
41,36,51
41,36,52
41,36,53
41,37,13
41,37,37
41,37,38
41,37,39
41,37,40
41,37,41
41,37,42
41,37,43
41,37,44
41,37,45
41,37,46
41,37,47
41,37,48
41,37,49
41,37,50
41,37,51
41,37,52
41,37,53
41,37,54
41,38,11
41,38,12
41,38,13
41,38,14
41,38,37
41,38,38
41,38,39
41,38,40
41,38,41
41,38,42
41,38,43
41,38,44
41,38,45
41,38,46
41,38,47
41,38,48
41,38,49
41,38,50
41,38,51
41,38,52
41,38,53
41,38,54
41,38,55
41,39,10
41,39,11
41,39,12
41,39,13
41,39,14
41,39,15
41,39,36
41,39,37
41,39,38
41,39,39
41,39,40
41,39,41
41,39,42
41,39,43
41,39,44
41,39,45
41,39,46
41,39,47
41,39,48
41,39,49
41,39,50
41,39,51
41,39,52
41,39,53
41,39,54
41,39,55
41,40,9
41,40,10
41,40,11
41,40,12
41,40,13
41,40,14
41,40,15
41,40,35
41,40,36
41,40,37
41,40,38
41,40,39
41,40,40
41,40,41
41,40,47
41,40,48
41,40,49
41,40,50
41,40,51
41,40,52
41,40,53
41,40,54
41,40,55
41,41,11
41,41,12
41,41,13
41,41,14
41,41,15
41,41,35
41,41,36
41,41,37
41,41,38
41,41,39
41,41,40
41,41,50
41,41,51
41,41,52
41,41,53
41,41,54
41,41,55
41,41,56
41,41,57
41,42,6
41,42,36
41,42,37
41,42,38
41,42,39
41,42,40
41,42,51
41,42,52
41,42,53
41,42,54
41,42,55
41,42,56
41,42,57
41,42,58
41,42,59
41,42,60
41,43,4
41,43,5
41,43,6
41,43,7
41,43,36
41,43,37
41,43,38
41,43,39
41,43,40
41,43,54
41,43,55
41,43,56
41,43,57
41,43,58
41,43,59
41,43,60
41,43,61
41,44,5
41,44,6
41,44,36
41,44,37
41,44,38
41,44,39
41,44,55
41,44,56
41,44,57
41,44,58
41,44,59
41,44,60
41,44,61
41,44,62
41,44,63
41,44,64
41,45,38
41,45,55
41,45,56
41,45,57
41,45,58
41,45,59
41,45,60
41,45,61
41,45,62
41,46,38
41,46,55
41,46,56
41,46,57
41,46,58
41,46,59
41,46,60
41,46,61
41,47,38
41,47,39
41,47,55
41,47,56
41,47,57
41,47,58
41,47,59
41,47,60
41,47,61
41,48,39
41,48,55
41,48,56
41,48,57
41,48,58
41,48,59
41,48,60
41,49,55
41,49,56
41,49,57
41,49,58
41,49,59
41,49,60
41,49,61
41,50,12
41,50,55
41,50,56
41,50,57
41,50,58
41,50,59
41,50,60
41,50,61
41,51,12
41,51,55
41,51,56
41,51,57
41,51,58
41,51,59
41,51,60
41,51,61
41,52,56
41,52,57
41,52,58
41,52,59
41,52,60
41,52,61
41,53,56
41,53,57
41,53,58
41,53,59
41,53,60
41,53,61
41,54,56
41,54,57
41,54,58
41,54,59
41,54,60
41,54,61
41,55,56
41,55,57
41,55,58
41,55,59
41,55,60
41,55,61
41,56,55
41,56,56
41,56,57
41,56,58
41,56,59
41,56,60
41,56,61
41,57,56
41,57,57
41,57,58
41,57,59
41,57,60
41,58,56
41,58,57
41,58,58
41,58,59
41,58,60
41,59,57
41,59,58
41,60,21
41,61,22
41,75,29
41,75,30
41,75,31
41,76,29
41,76,30
41,76,31
41,76,32
41,77,29
41,77,30
41,77,31
41,77,32
41,77,33
41,77,41
41,77,42
41,77,43
41,78,29
41,78,30
41,78,31
41,78,32
41,78,33
41,78,34
41,78,39
41,78,40
41,78,41
41,78,42
41,78,43
41,79,29
41,79,30
41,79,31
41,79,32
41,79,33
41,79,34
41,79,35
41,79,38
41,79,39
41,79,40
41,79,41
41,79,42
41,80,29
41,80,30
41,80,31
41,80,32
41,80,33
41,80,34
41,80,35
41,80,36
41,80,39
41,80,40
41,80,41
41,81,29
41,81,30
41,81,31
41,81,32
41,81,33
41,81,34
41,81,35
41,81,36
41,81,37
41,81,38
41,81,39
41,81,65
41,82,29
41,82,30
41,82,31
41,82,32
41,82,33
41,82,34
41,82,35
41,82,36
41,82,37
41,82,38
41,82,39
41,82,64
41,82,65
41,83,28
41,83,29
41,83,30
41,83,31
41,83,32
41,83,33
41,83,34
41,83,35
41,83,36
41,83,37
41,83,38
41,83,39
41,83,40
41,84,28
41,84,29
41,84,30
41,84,31
41,84,32
41,84,33
41,84,34
41,84,35
41,84,36
41,84,37
41,84,38
41,84,39
41,84,40
41,85,28
41,85,29
41,85,30
41,85,31
41,85,32
41,85,33
41,85,34
41,85,35
41,85,36
41,85,37
41,85,38
41,85,39
41,85,40
41,85,41
41,85,46
41,85,47
41,85,48
41,85,49
41,85,50
41,86,28
41,86,29
41,86,30
41,86,31
41,86,32
41,86,33
41,86,34
41,86,35
41,86,36
41,86,37
41,86,38
41,86,39
41,86,40
41,86,41
41,86,42
41,86,43
41,86,44
41,86,45
41,86,46
41,86,47
41,86,48
41,86,49
41,86,50
41,86,57
41,86,58
41,87,28
41,87,29
41,87,30
41,87,31
41,87,32
41,87,33
41,87,34
41,87,35
41,87,36
